Tweet,Info
"@cholomirey @darioleiva1975 lo terrible es que la afición del @Atleti lo tolere, no solo, cero libertad, afición manipulada, y vendida, perdida de entidad e idiosincrasia, y es que ni se a intentado,  una PENA. Cuando se habla de otras aficiones, deberían 1 mirar a dentro",Tristeza
"@AlejandroNY75 @2010MisterChip Y peor. Elogia al citi y dice q Alexis es del barca porq ahi esta Guardiola. Si elogia a al Pescado Ruiz que le va a Cristiano, xq segun ellos, Messi es mejor...y asi sucesivamente.",Tristeza
@JugoneslaSexta @laSextaTV @elchiringuitotv Incomparecencia ayer del PSG. Alguien sabe si salió a jugar??  Después analizáis lo del atlético de Madrid con el barça...,Tristeza
@migueljr_5 @elchiringuitotv Si los de Madrid hacen lo mismo con el Barça muchas veces 😂,Felicidad
"Feliz cumpleaños @FCBPenyes! Qué sigáis haciendo esta gran labor y dando voz a todos los peñistas! #cumpleaños #Barça 🔴🔵

🎂https://t.co/B2x8lP4Q1T🎂 https://t.co/yG1uOhpojd",Felicidad
@TrotamundosSan jajajajjajajajajja.... que me meo 😂😂😂😂 la mayoria de mi TL es del Madrid... yo paso bastante del fútbol la verdad... pero simpatizo mas con el Barça,Felicidad
Me ha gustado un vídeo de @YouTube (https://t.co/WAu4QtGLcs - BELLERIN Y ALABA ¿AL BARÇA? | CRISTIANO QUIERE INCENDIAR PARIS |,Felicidad
"Cada día tengo más claro que todos se crecen contra el Barça, cosa lógica somos los mejores!",Felicidad
Todo lo que veo y leo son elogios a Zidane. Se alaba su personalidad y valentía en la eliminatoria contra el PSG. Y es verdad. Igual que la demostró ante el Barça en el Bernabéu. Para mí también lo hizo bien aquel día.,Felicidad
"@Atleti @fclokomotiv La alineación qué va a ser para ganar por tres o para meter uno y echarnos atrás?..., o peor aún, para salir a perder 45 minutos y tres cambios como contra el Barcelona... 🤔",Tristeza
@FCBarcelona_es Una delicia ver este crecimiento... Un deleite y una fortuna verlo jugar. .. #messi x siempre...,Felicidad
"@MisterSeitan @FCBNOTICIAS Para mi andre gomes es un buen jugador, q no le salgan las cosas en el barca no desmerita lo gran jugador q es, y si valverde lo defiende y apoya tanto sera por algo q el ve en el y nosotros no, asi q dejen de criticarlo tanto porq uno no es el q esta alli viendo como trabaja el.",Felicidad
Si María fue figura en la final de UCL 2014 y contra el Barça en la UCL pasada hizo 2 goles..Su problema son musculares no de rendimiento en esos partidos https://t.co/8C6sLmSwmM,Tristeza
Robo en la tienda oficial del #Atletico en el Wanda Metropolitano.,Tristeza
"Espero que la @UEFAcom_es sancione al @PSG_inside por las bengalas de ayer. Eso sí, con las Estalades no tuvieron miramientos y sancionaron al Barça #ChampionsLeague #fb",Tristeza
Vaya partido mas aburrido. No ha habido ni una ocasión,Tristeza
"Ya se  nota que sois del Madrid, pero hace falta ponerle musica de fondo al gol del Madrid? Se te ve el plumero, pero ojo que eres del Barça @jpedrerol #Jugones",Tristeza
@CarlosVaMa @BorregaF Tenéis que tener en cuenta también las ventas porque está muy bien decir q el Barça compro a Dembele y Coutinho y no decir que vendió a Neymar . Lo que me parece un despilfarro gastarte 30 millones en Theo para no jugar y 61 en Vinicius Junior,Tristeza
"Cuando gana el Madrid hasta hacen montajes durante toda la semana.
 Y los demas equips ni hablan de ellos.
Cuando gana el Barça es que ganaron por que el rival se dejó.
Dejaros de chorradas.
@marca 
@laSextaTV 
@jpedrerol 
Y lo digo con todos los respetos. https://t.co/beGF2sfBby",Tristeza
Seas del Barça o no esto te tendría que emocionar porque el fútbol es así de bonito https://t.co/WSmCghHmLb,Felicidad
Si el Madrid no gana la Champions ya sabemos quien sera el proximo DT del PSG (Aún sigo pensando que el Real es fuerte candidato y le voy al Barça) hay que ser objetivos en el fútbol 😉,Felicidad
"@javierlpezredon @elchiringuitotv @AlvaroBenitoV La grandeza de un club passa por valorarlo cuando gana su liga la del pays donde suele ser la capital, Madrid izo un partidazo ayer sin ninguna duda... pero se a ganado a un equipo que nunca passa a cuartos... bravo al Madrid a ver si passa el Barça i nos vemos en quartos o final",Felicidad
"Resultado global entre Barça y PSG el año pasado (con Aytekin como mejor jugador de los culés): 6-5. Global entre PSG y Madrid este año (con Neymar -en la Ida-, y Mbappe como nuevos integrantes). 2-5. 
No nos ha hecho falta ni remontar ni celebrarlo como si fuese ya la final.",Felicidad
"@FCBarcelona_es Hoy Ernesto Valverde puede ganar su 1° título oficial como entrenador del FCB. Tendrá más o menos importancia, pero vamos a por él!! #ForçaBarça",Felicidad
"@homer_faraj Por encima de mi simpatía por el Barca prefiero que Liverpool gane la Champions, un histórico que merece de nuevo el olimpo!",Felicidad
"Soy del Barça, pero ver esto es lamentable... Que ridículo, basta de llorar aburren https://t.co/GQUPJz5ESZ",Tristeza
@DjMaRiiO_90 @LordbzB Yo sólo pillo lo de niños pequeños y que en teoria son fans de CR pero vamos yo estoy estudiando ingeniería y soy del atleti y como yo hay miles de chavales que te siguen :v . Un saludo Mario 😁.,Felicidad
@AngeIDiMariaJM Su error fue irse del Madrid y encima se le quería. Ahora en Madrid lo desprecian y esas palabras dejándose querer por el Barca. Se le ve cómo un pesetero y jugador que me decepcionó muchísimo. Era muy del fideo...ya no.,Tristeza
"Esto faltaba señor Mascaro, objetividad y reconocer lo bueno del @realmadrid. Yo toda la vida le iré al @FCBarcelona_es  pero esta es una realidad que no se puede ocultar. El Señor @AS_Relano da ejemplo aceptando cuando el Barca está a años luz en juego. Este es el camino 👏🏻 https://t.co/tLqciKKT7v",Felicidad
@FOXSportsArg Boca a la altura de juventud barca y Manchester sobretodo en juego 😂😂😂ustedes son divinos jajaja,Felicidad
"James Arthur es de Cepeda  de  Spoby ( mi Troian y mi Keegan) y del Barça
James tu si que sabes 😎😉
#NoticiOT https://t.co/tAXFdgqBfQ",Felicidad
@kendall_Lu24_ Y le gusta el futbol 😍 es barca si es asi es perfecta,Felicidad
"@M_A_Moya 😭😭 te extrañooo
extraño tus twits motivacionales al @Atleti",Tristeza
@MonyiDu @rubenmartinweb Los verdaderos madridistas ven hasta el ultimo segundo de los partidos del Barça confiando en que la triada de Messi llegará 😂,Felicidad
"@anadd83 @Don_Iniestazo Vaya, yo en esa época era un moco, pero en un barça vs atleti me quedé flipado y aquí sigo hechizado 🔵🔴💪🏼",Felicidad
@elchiringuitotv @AlvaroBenitoV @AlvaroBenitoV si es lo que passa a todos los que pierden contra el Barça segun vosotros... tu no pero los que tienes al lado tuyo...,Tristeza
"@mundodeportivo Si me tenían que dará escoger entre Verratti y Coutinhno a ojos cerrados Coutinhno, más completo,mas visión de juego y organizador.
El jeque se pensaba q jodiendo al Barça con Neymar y Verratti se llevaría la champions 🤣🤣🤣 y el q se jode es él, muchos millones para quedar ko",Felicidad
"•Lo mejor que le pudo pasar a él, al @FCBarcelona y al fútbol 🙌🏻😍👏🏻 @TeamMessi ⚽️ https://t.co/gKtCneBTaQ",Felicidad
"Pep Guardiola vive en su propio mundo, con su falsa vanidad, el 0-4 que le metió el Madrid en Munich se le olvida, tu referente es el bicampeón de Europa, no el Barça.",Tristeza
"Recordar es vivir ,grande la pulga #Messi ! 👇👏👏 https://t.co/K4ve80QaO1",Felicidad
Que bonitas las mujeres que usan la playera del Barça porque le van al Barça,Felicidad
@danynft @PablinRMCF @_Aldii_B Se te olvidó campeón mundial y campeón con Argentina en las otras competencias de selección. Un dios donde sea q juegue con o sin Barça,Felicidad
"@FCBarcelona_es Emociones Lio, buena trayectoria profesional #messi",Felicidad
@periodicodetor1 @Rocu_dan Habéis perdido contra el Espanyol hace unos días y con liga y poca perdida. Y cuidado habéis pasado a cuartos de la Champions igual que el barca el año pasado y se ve para lo que les sirvió.,Tristeza
"Desde que dejaste el barça por la puerta de atrás, 0-3 vs Real Madrid 😅😅🤣 @DaniAlvesD2",Felicidad
@JorgeBarrazaOK El Barca los va a bajar de la nube.,Felicidad
Buscamos Patrocinadores para PHOTOCALL y CARTEL DE LA CENA. ANUNCIATE CON NOSOTROS. MÁS INFORMACIÓN POR PRIVADO. Son ya muchos los que han aportado su granito de arena. Con tu apoyo somos más. Aúpa atleti!!! https://t.co/aIUe6xYkvF,Felicidad
"Hoy he hablado con dos amigos y el próximo año no se abonan, os da igual quedaros con 30000 en esa grada. Congelada,no? @Atleti",Tristeza
"@DavidLeonRon Es que tomas los ejemplos que quieres. El Barça le sobran la mitad de todas las eliminatorias en 2015, y el Madrid sufre en todas, desde ahí hasta justo las que citas del año pasado. En un caso no hablaste de poder y en otro sí.
Ahí voy con la exigencia.",Tristeza
Creo que hasta yo destacaría entre los convocados por el Barça para enfrentar al Espanyol. 😅,Felicidad
"🎶🎵🎶🎵¡¡Volver a ganar un Europa League, que solo soy feliz con el Atleti de Madrid. Poner la dirección rumbo hacia Lyon, volver a ser Campeones y cantar el alirón!! 🎶🎵🎶🎵",Felicidad
"Ves la televisión, lees la prensa deportiva, escuchas la radio, sales a la calle...Y parece que el equipo al que le queda la única carta de la Champions, es al BARÇA. Cada día que pasa, más alucino con el personal",Tristeza
"Dos reflexiones tras el partido de ayer. Una, poco se habla del acierto de Zidane alineando a Lucas y a Asensio, sentando a Bale y a Isco, y no forzando de inicio a Kroos ni a Modric. Otra, se confirma la cagada de Neymar de cambiar el Barça por el PSG. #Champions #UCL",Felicidad
Quiero el conjunto del barca no puede estar tan bueno lpm,Felicidad
"@walter_garcia_ El Psg, la misma banda que ha eliminado el Barca 20 veces, el Madrid ayer, y las que les quedan. La prensa española lleva convirtiéndoles en los Globbetrotters ni se sabe, o cobran del Fakir, o me lo expliquen.",Tristeza
"@josevcf @esports977 @Generaldepie_ @julioinsadji @Dani_Merono @EsportsCVRadio @ManoloMontalt @salvafolgado Tranquilos, @antena3com no hará ningún partido del @valenciacf. Sólo retransmite a Madrid y Barça",Tristeza
"@BSCSTOREoficial @panchocevallosv @LuigiMB @CheoGomez @GinoFreireB @Hincha_Amarillo @ZonaMegaRadioTV @Maurov_87 @SociosBSCQuito Estan locos 100 x una camiseta sólo xq tiene un parche y el estampado de número y nombre de un jugador,,estan es drogados ,,mejor me compro la del Barca q es nike y hasta la bacilo en fiestas jajaja",Felicidad
"@chano_suarex @titomartin67 @GranCanariaCB @lokobasket Llevamos 55 años de historia y 1 titulo y cuatro finales. Si hacemos cuentas y quitamos a madrid, barca, unicaja, valencia y baskonia. Solo nos quedan juventud y estudiantes en sus años gloriosos. El resto? Años aislados como el de Manresa.Nuestro proyecto está bien cimentado 1/2",Felicidad
"@PSPlusES @BarcelonaFC @ChelseaFC #PorraPlus 
Barça 2 chelsea 3 y yo tan contento.
Chelseeeaaaaa!!!!",Felicidad
"@FCBarcelona Andres Gomez va mejorando su manera de jogar al ⚽.
Durente la partida con los colchoneros,  él fue invisible🙏🏼❤⚽",Felicidad
@jrinconrod @cope_es @Atleti Para objetos robados los que se exhiben en otros estadios... ;),Felicidad
@NachoPalen @Atleti Si te veo un día por el metropolitano te cuento lo que me sucedió en Lisboa en la final con el Madrid ....durante 10 segundos el atleti fue campeón estando fuera del estadio ...,Tristeza
Ya...Porto. El año pasado fue un paseo hasta la final (Barça incluido). El Tottenham no es el Porto. Va a ser durísimo. https://t.co/iUhCnVDUp3,Tristeza
@LucasHernandez @Atleti Lo malo que no podré ir a veros por un examen 😓 #AúpaAtleti #ForzaAtleti #ATM #MiIdolo #LH #VamosAtleti #UEL,Tristeza
"Parece un chiste que se juegue la Supercopa de Cataluña justo en el medio de la temporada cuando el Barça esta peleando por todo. Que no juegan los titulares sí, pero aún así me resulta una perdida de tiempo.",Tristeza
"@FirmaEspn ''El Madrid es el favorito para ganar la UCL'' jajaja  no hombre jóvenes, suerte tuvieron de quedar con los paquetes del PSG. No tiren campanas al aire. Recuerden al Betis, Españyol, Barça, Leganés, Tottenham etc. @EJerezESPN @kenneth_garay @vikingomartell",Felicidad
#GanaBarça El equipo de Valverde se va a llevar la ‘final’ contra el Atleti y lo veré en @vodafonetv_es,Felicidad
"@imaetxega Ajajajaja, uno escribe y otro entrena al Atleti😉",Felicidad
"Los 3 esperanzas culés para que el Madrid no gane la Champions son, el Barça el City y Benzema (no están en orden de influencia)",Felicidad
"Buenos días Superfutboleros.

Se cumplen 17 años del debut oficial de Leo #Messi con el Infantil B del Barça
Fue el inicio de una historia que aún no ha finalizado...

#CorreMarzoYYo #FelizMiercoles https://t.co/4rhhaqo8Au",Felicidad
En fin ... Hablemos de cosas lindas e interesantes como que el barça juega hoy ❤💙,Felicidad
"@davidav16 Cualquier equipo en el que juega Messi, es Messidependiente. Porque es el mejor de la historia.

Pero bueno, ahora se dice mucho la tontería que el Barça está donde está pq tiene a Messi. Los datos de portería a cero y imbatibilidad están ahí.",Tristeza
Muy contento de volver a entrenar con el equipo y con buenas sensaciones. #aicardo2 #fcbarcelona🔴🔵 #mañanamasymejor https://t.co/ulfagK3sOx,Felicidad
"QUISIERA  FELICITAR A  LOS ANTIMADIDISTAS ESPAÑOLES, SABRE TODO A LA PRENSA(TV, RADIO, Y ESCRITA) X EL APOYO AL PSG, QUE SE HA GASTADO 500 MILLONES DE EUROS PARA GANAR LA CHAMPIOG, EL https://t.co/Rpjmygwws6 400 MILLONES, Y EL BARCA 300 MLL. EL MADRID 0 MLL",Felicidad
"Y VOLVER A GANAR UNA EUROPA LEAGUE, QUE SOLO SOY FELIZ CON EL ATLETI DE MADRID...

PONER LA DIRECCION RUMBO HACIA LYON, VOLVER A SER CAMPEONES Y CANTAR EL ALIRÓN...

#Atleti #VamosAtleti #AúpaAtleti https://t.co/ctZFGTH5IL",Felicidad
"Se cumplen 17 años del debut oficial de #MessiGOD con el Infantil B del Barça.
#GrandeLeoMessi https://t.co/Csrm9dIh2i",Felicidad
"@diarioas JAJAJAJAJAJAJA, me río del Barça, se lo tragaron entero, pero claro...no lo van a decir, ya les hubiese gustado que perdieran, pero él mejor equipo del mundo les dio una lección de cómo se juega en Europa, pura envidia !! 🇪🇸🤣😆🤪",Felicidad
@As_TomasRoncero @diarioas El mejor fue el de barca - Psg con 6 - 1 jajaja,Felicidad
Enhorabuena al @realmadrid aunque soy del Barça y el PSG no hizo nada de nada en la eliminatoria,Felicidad
"@Nirri19 @CercaniasMadrid Del Atleti fijo, estará pasando un mal día jajajajajaj",Felicidad
"@NachoMateos @fmserran Ni con Blanc ni con Ancelotti ni con nadie,la champions siempre son para Madrid y Barca,porque cuando lo tienen complicado les ayudan los árbitros",Tristeza
