Tweet,Info
"@SeleccionArg 
#JavierMascherano sobre #Messi en @Sportia:
""Es el jugador más cerca de la excelencia ha estado en este deporte""
@TyCSports https://t.co/MqUNMaE6xJ",Positivo
"@garcijarvar y @scastle1977 no os da un poco de vergüenza que este señor sea del Atleti? a mi me pasa lo mismo con Roncero, periodistas... https://t.co/g94C4ofMXa",Negativo
@davogarsa @gabrielviveros les contaras algún día a tus nietos que viviste la era de este fenómeno! #messi https://t.co/dMNTIeu0DI,Positivo
"Qué maravilla que este chico tocado por Dios, juegue en el Barça! Toda la historia que ha hecho Leo y toda la que le falta! EL MEJOR DE LA HISTORIA! https://t.co/WwnQZBVNvX",Positivo
@_SentimentCule Lamentable.Debemos estar orgullosos de nuestro barca que suda la camiseta toda la temporada en todas las competiciones.Grandes.,Positivo
@DjMaRiiO_90 Que como no ganen la champions se van a la mierda por payasos.@Atleti el mejor equipo del mundo. Puto @realmadrid,Negativo
A ver si encontráis algún tweet así a favor del Barça y me calláis la boca cuando digo que este señor es un puto cáncer para el fútbol y un trozo de mierda https://t.co/Vsf6aV5Dqz,Negativo
Este equipo esta imparable!!,Positivo
@jotajordi13 Si..pero la liga y la copa os comeis un mojon como una catedral y cuando os coja el barça...set en blanco😂😂😂😂😂,Negativo
"@ruben4roses_atm @imaetxega Que Robin ni que niño muerto, si nosotros no decimos nada. Sois vosotros y vuestra obsesión por el Madrid para variar. Ya se que te fijas en theo o vini jajaja solo haceis eso,  mirarnos sin parar. Este año no se , pero los dos anterirores gasto mas el atleti en fichajes",Negativo
@nacholopez79 @Futbol_Flchaje @Futbool_Cracks Messi sabe que sin el barca no es nadie. No tuvo ni tendra cojones de dejar el barca y demostrar algo en otro equipo.,Negativo
"Me sorprende la absurdez del fanatismo que hay en el mundo del fútbol. Es ver a Tomás Roncero llorar por gilipolleces, chillar cuando su querido Cristiano hace gilipolleces o cuando el Barça pierde (pocas veces se ha visto eso) y me entran ganas de ver aún menos el fútbol xd.",Negativo
@SEUR @LNFS89 Si jugaras en el cielo moriría por verte! #ForçaBarça,Positivo
@Chrisanuvis @FCBarcelona_es @FCBarcelona Tienes razón.👍,Positivo
La 'rajada' de un ex objetivo del Barça sobre Emery y el jeque https://t.co/wBKn3UVrFd  #fcb #fcblive #barca https://t.co/CxEQh0CzEA,Negativo
"@Atletico1012 @TheRealGansuuss En dias como hoy te das cuenta porque el R. Madrid es el Rey de Europa, mientras que el Atleti y su afición no pasa de ser un equipo mediocre y segundón.",Negativo
"Hace 17 años, #Messi inició su camino con el @FCBarcelona
https://t.co/9TSP6Esn49 https://t.co/yOGOjncYXV",Positivo
"@jmdelalamo No me gusta el futbol, y el Barça tampoco. Pero pregunto: porque son todo hombres? No debería de haber equipos 50/50? Espera...y los LGTB? ...25/25/25/25? Espera....y animales? Vamos, no se...",Negativo
"Neymar se fue al PSG en busca de “títulos”, sin valorar grandeza del Barça y de su afición. Faltó al respeto y jugó con las ilusiones de la gente y ahora, 6 meses después de su marcha, está en el lugar que merece. El tiempo siempre pone a cada uno en su lugar💰 https://t.co/teeLdFcMat",Negativo
"@ALEX15vs @FCBarcelona_es @FCBarcelona Que noooo, así nos saca unas risas 😅😅😅",Positivo
"@SantiagoSty Creo q  ustedes son del Madrid y quieren sacarse en clavo de esta temporada Jajajajaja ,total siempre postean cosas de ese equipo a favor y en contra del barca chupalo.",Negativo
@MrPortadas Imagínate los que escribe Pedrerol cuando el Barça de folla al Madrid en la razón...,Negativo
@jorgeshrug Me has visto alguna vez celebrando la realmadrididación extrema que está experimentando el Barça desde la llegada del puto mafias Rosell y su numero dos Nobita?,Negativo
"#BolitaPorfavorINFORMA: 📻💻⚽ 
Futbol Internacional (Messi)

Hoy se cumplen 17 años del debut de Lionel #Messi con el equipo juvenil del @FCBarcelona 

Ahora es el máximo goleador en la historia del club. https://t.co/uYkSiz81Bk",Positivo
¡Me voy a ver un partidazo! ¡Participa ahora con #FútbolVipAppMiVodafone y gana 2 entradas VIP para el derbi entre el Real Madrid y el Atleti!  https://t.co/2kfjgOQz6J,Positivo
"@IPradio Acaba de perder con Argentinos, empató con Alianza Lima pero podría ser CAMPEÓN Y SUPERAR AL BARCA, LA JUVE Y EL MAN U. Todo muy tranquilo.",Positivo
@1899barsa Si pero el Madrid con Benzemalo y con el equipo B es capaz de tumbar a cualquier club de Europa simplemente por el miedo que los rivales le tienen y por el fútbol a la contra que hace sin embargo el barça se piensa demasiado las jugadas y eso a veces no sirve,Negativo
@Eribert42354852 El Barca aparte de ganar eso ha dominado el fútbol. Nunca en la historia se había visto el fútbol que se jugo con Pep Guardiola.,Positivo
@LuisOmarTapia Se le salió la barcelonitis al madridista omar tapia. Lastima se le tenia mucho respeto. Un madridista más que solo ataca todo lo que tenga que ver con el presente o pasado del Barça .,Negativo
"@FOXSportsArg Disculpen ... pero esto se ve que es bien rioplatense, por no decir argentino ... Boca 30 % ? Con todo el respeto que me merece Boca, estan 3 goles abajo de la Juve ... y no quiero pensar cuantos abajo del Barca y el City !!!",Negativo
"¡TREMENDO! 🙌 La brutal exhibición de Koke en el rondo del entrenamiento. 💥⚽
#Atleti #UEL ➡️ https://t.co/QXtAAzb9Px https://t.co/971sGBX6GJ",Positivo
"@marcmarquez93 @3gerardpique @SergiRoberto10 @JordiAlba @miguelruizfcb @SChecoPerez @FCBarcelona Pobre Catalán!! Eres uno de esos del lazo Amarillo.
Qué tanto odian a España y al Rey.",Negativo
@ALEX15vs @FCBarcelona_es @FCBarcelona Pero que te crees? Xk os sorprende lo de este tipo? Q te crees q es george clooney? Es 1 paleto de mierda d sevilla...,Negativo
Abrirán otra vez la taquilla para las entradas del Barça vs Chelsea?@FCBarcelona_es  😭,Negativo
"@maldiniplus Como dijo Draxler, el planteamiento era una vergüenza; ir a remontar un 3-1 y no presionar en absoluto... El madrí jugó más cómodo q en un entreno. Comparar lo q han corrido ayer con el 4-0 al Barça del año pasado es ver a un equipo de infantiles ciegos y otro q parecían perros.",Negativo
"@AS_Manolete Jajaja pero no era el PSG el miura? Y el año pasado el Bayern, la Juve o tu Atleti? A ver si va a resultar que el miura es el Madrid. En el extranjero nadie quiere al Madrid en el sorteo. Suerte con tu antimadridismo lo superarás. Bebe mucha agua no lo olvides.",Positivo
"A todos esos de la caverna que me escriben. No es por ser prepotente, pero les digo que el Barça va de 1ro, ni se a cuantos puntos del 3ro, finalista de copa y en vísperas de 4tos. En champions. Ahhh y se llevaron 3 en el bernaLeo. A MAMAR.",Negativo
VIDEO: La brutal exhibición de Koke en el entrenamiento de hoy https://t.co/ZfadIgOaJN https://t.co/7lHQehoYec,Positivo
"@DiegoACarranza7 @laligaennumeros Ojalá hubiese venido al Barça, de los pocos jugadores del Madrid que me enamora verle jugar y no le puedo hatear... Pero Gomes es mejor...",Positivo
DRAXLER EXPLOTA vs el PSG | BALOTELLI ‘manda CALLAR’ a DANI ALVES | ¿ADIÓS MAHREZ? | ROBO al ATLETI: https://t.co/jRGp3cgiQo a,Negativo
"André Gomes no está dando el nivel pero los abucheos que recibió el otro día son una vergüenza. Se le puede achacar cualquier cosa pero no que no sea profesional y quiera lo mejor para el Barça. No como los que pitan. Ellos no me representan.

▶️ https://t.co/Z4oboyWW9T https://t.co/hlQqPENucU",Negativo
"@Toninozzr @jg_dominguez Como todo demagogo, mezcla valores y política. No será Ud del Barça por casualidad?",Negativo
@GolCaracol Quería ser el mejor te fuites del barca ahora tienes q esperar otra champions para ver si te las puedes ganar o si ganas el mundial y le veo difícil,Negativo
"@DiegoACarranza7 FloPer sabe que el Madrid tiene que renovarse y este año si el Madrid no gana la CL es un fracaso. Año en blanco con esta generación es malo, no, malísimo. Reventará el mercado con Ney y Neymar, lo he dicho mil veces y desde que estaba en el Barça, es un pufo con mucho marketing.",Negativo
@Matias_12_3C El atleti no juega contra el PSG x q le elimina hasta el carabaka,Negativo
"@AS_Manolete Ahora es un chollo ? Si lo gana el atleti es un ekipazo, pero vuestra envidia os lleva a quitarle meritos",Negativo
@BenditalocuraAt @Atleti @fhervas13 FELICIDADES ¡¡ FRANCISCO¡¡🎂🎂🎂🎂🎂🎂🎂🎂🎂🎂,Positivo
"@RibEyeDeLaU Es un torneito molero con premio mas o menos valioso, no se puede negar que atrae la idea de ir a medirse con RM, Barca, ManU u otros, claro, siempre y cuando se superen las primeras instancias",Positivo
"@elGoldenGallo Este perro solo tiene 10 goles en liga, tres más que Paulinho que juega los últimos 20' de cada juego del Barça.

No mames, Manuel.",Negativo
@Mariofelipe98 @juande_98 @juancarcalles Ojalá nenes ojalá toque el Barça si yo creo que voy a ir a al Bernabéu y to para rezarle a D7OS,Positivo
"@andres_rod25 @ComandanteLara Tienes razón hermano, no puedo criticar eso. Ya veremos con el Barça",Positivo
@ESPNDatos @FCBarcelona En la historia del club y la liga....😊,Positivo
@mamuelito198486 Ah y según vos ama al Madrid pero se va al Barça y al PSG antes. Muy lógico 😂,Negativo
@AS_Manolete Ahora el PSG era un chollo????? Que pena dais. Chollo el que tiene el Barça con el Patetico como perseguidor. Anda y seguid jugando la Patetic League,Negativo
"@SimonLoveRM @Mariofelipe98 @juancarcalles Jajajajaj puto Mario, pero Simón, la última vez que dijiste que nos meábamos al Barça nos clavaron un 0-3",Positivo
@DarkQuality @Ramon_AlvarezM @FranEterno7 Sisi estoy de acuerdo si yo prefiero a case ademas busquets cuando presionan al barca y lo hacen de correr sufre mucho,Positivo
@Vikingoblanco93 @Ajasakam @CFuenlabradaSAD @realmadrid El sport déjà claro que es un diario del Barça así que no pidas que celebren títulos del Mandril joputa,Negativo
"@EASPORTSEsp Griezmann no será por el partido ante el Barça, desde luego 😂",Negativo
"El inicio de una historia fuera de este mundo 👾

Hace 17 años Messi estrenaba los colores del Barcelona 

🔵🔴

https://t.co/EgIqiXPNj3 https://t.co/zL2YxmLEH8",Positivo
@ElGolazoDeGol Ya ha jugado el Barça? ... un poco más de respeto a los demás clubs y más a un grande de Inglaterra @ElGolazoDeGol,Negativo
"Mira que soy del Barça pero es que ayer disfruté como un perro de la eliminación del PSG, todo lo malo que le pase a ese equipo es poco",Positivo
@MisterSeitan A veces las cosas no se dan porque así es. Es posible que ni Gomes ni Suarez son para el Barca. Les queda muy grande la camiseta. Son para equipos de menos categoría donde existe menos presión para ellos como el Valencia y el Sevilla.,Positivo
"@marcmarquez93 @3gerardpique @SergiRoberto10 @JordiAlba @miguelruizfcb @SChecoPerez @FCBarcelona ,Tendré que recuperar todas  mis horas de sueño,que he perdido por un Catalán Anti. Español.
Tú también eres del lazo amarillo.😞? Ufffff . ojalá os dieran  la independencia. Pero primero pagar lo que debéis.",Negativo
Todo el mundo discutiendo por qué no deberíamos de ir (los hombres) a la huelga a favor de los derechos de la mujer de mañana y yo con ganas de ir a ver mañana el Atleti.,Positivo
"posible 11 del Barça hoy vs Espanyol 

me gusta mucho ,  Andre en su sitio natural y minutos para Denis Dembele y Paco para coger ritmo .

con ganas de verlo :) https://t.co/wo0kFMbTV6",Positivo
@garcia_nick85 Haha el Barca la va a ganar obviamente ❤️ “Gana el que tiene a Messi”,Positivo
"No me gusta como juega, y no creo que futbolísticamente tenga el nivel para el Barça, pero como deportista vale mucho más que ""estrellas"" como Suárez. https://t.co/AaHv2syF2b",Negativo
"@AntiRMadridGT @JeanRonaldo6 @gvenezuela1986 @2010MisterChip Robo al bayern? 
Robi al atleti?
Yo creo que lo único que nos pito fue un fuera de juego justo así que robi.. Y al bayern ni se que robo dices jaj",Negativo
@Messivomita_ HABER TONTITO MAS MERITO TIENE GANAR LA LIGA QUE SON 38 PARTIDOS Y ME PARECE QUE EL BARCA LLEVA 5  EN 8 AÑOS Y ESTE AÑO CAE LA 6. LA CHAMPIONS SON SOLO 7 PARTIDOS E INFLUYE MUCHO LOS ARBITRAJES. https://t.co/7awDM2baPj,Negativo
"Hoy se cumplen 17 años del debut de Lionel #Messi con el equipo juvenil del @FCBarcelona.

Ahora es el máximo goleador en la historia del club. https://t.co/jHfEqmM5ok",Positivo
@Mariofelipe98 @juancarcalles JAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJA que no que no hacerme caso que yo al rival que más quiero follar ahora es al farça perdón Barça 😂,Negativo
"@diablillocule14 @InvictosSomos Me queda claro que tienes retraso. Disfruta campeón, los jugadores del barca son clase mundial y en ese tiempo, eran los mejores del mundo. Ve la diferencia acá uno acepta y reconoce y tu, pues actúas como el subnormak que eres ajjajaja jajajaj “escoria blanca” deja de llorar🤣🤣",Negativo
"@ALEX15vs @FCBarcelona_es @FCBarcelona Bueno enhorabuena ramos, ya eres oficialmente el cerdito del fútbol español, ha! y a nivel europeo! ahora toca ha nivel mundial! Animo cerdin!!!",Negativo
@FCBarcelona fera desde pequeno😲😲,Positivo
"El problema no es que se clasifiquen, el problema es que lo haga sin un brillo especial y al día siguiente los principales medios del país, los que marcan la opinión de la masa, le dediquen más elogios que al Barça en toda la temporada porque no juega “bien” (invicto en Liga).",Negativo
Hoy se cumplen 17 años del debut de Lionel Messi en el Barcelona B. La historia aún no termina... 🇦🇷⚽🔝🇪🇸 #LionelMessi #FCBarcelona https://t.co/nQwgXtzEms,Positivo
Buah a mi me encantaría que el Barça fuera el rival que nos tocara para los cuartos la follada va a ser pequeña y si Juancar ya me puedes dar me gusta que te vas a enterar reza REZA para que no le toque el Barça al Madrid @juancarcalles,Positivo
Golaaaaazo. Que buena jugada.,Positivo
@adieelc ese cb desde que estaba en el Barça no sirve,Negativo
"@EsportsRAC1 Jo crec que seran campions, no tenen rival a Europa el Barça no té res a fer contra el Reial Madrid.",Positivo
@realmadrid Celebren ahorita por q cuando los agarre el Barça no lo podrán hacer jajajajajajaja,Positivo
